test_text,retrieval_id,cos_sim,cos_distance,label
How does someone get confidence and be sexually active after worst experience in relationships that made her not to like sex,103,0.41788149341313874,0.5821185065868613,1
So nataka kuuliza kama wazzii can explain STI's to me,193,0.6467612736613455,0.3532387263386545,1
I have some kind of symptoms na sijui kama inaweza kuwa ni STI ama UTI,330,0.5990423726006546,0.4009576273993454,1
We are worried that we might be pregnant,67,0.42730542117676507,0.5726945788232349,1
Mtu anaweza Fanya Nini  asikue depressed,2,0.5598277591708297,0.4401722408291703,1
So apparently nikona shida na sijai pata solution uncle yangu alinislap akanipiga ju nilienda Ku visit my divorced father ju waliachananga na mum namwonanga naskia apana sjai msamehea ju si rahisi nidoo,345,0.5157847462581254,0.4842152537418746,1
Ok so I went to see my boyfriend while on my sec day of my period and we had sex but my period still continued and ended .....could I still get pregnant ?,89,0.4019018518952671,0.5980981481047329,1
2023-12-16T20:43:01.519537Z,13,0.20382139228110324,0.7961786077188968,0
"Mmmmmh the first time I had sex ,,  sikutumia   protector so  inabidi nmetumia P2 ofwc ilifanya menstruations yangu kuwa regular sasa sijui exact day nanyesha then  ,,",0,0.584702466562472,0.41529753343752795,1
Okay nilikuwa nauliza is it healthy to have sex on my period ...if not what's the disadvantage of it,331,0.5615549393406587,0.4384450606593413,1
5,316,0.22124888880846674,0.7787511111915333,0
Can HIV aids transmitted through sperms,19,0.46507609610206274,0.5349239038979372,1
Is it bad for being a virgin,111,0.5516748549183211,0.44832514508167887,1
Ok let's say I am addicted to masturbation then  nimeacha. Nikihave sex namwaga haraka because of effects za masturbation. Is there any way I can improve in sex performance ama hiyo effects ni permanent??,22,0.5604809828395215,0.4395190171604785,1
I was asking which contraceptive/femiplan is good for a newly mother,82,0.5166384109629119,0.48336158903708815,1
Noma,168,0.26614282263659955,0.7338571773634004,1
Kwani Kuna periods zinaenda for 30 days because unasema ati kama longest cycle yangu ni 30 days...azin I can't get it well,281,0.541592856225182,0.45840714377481795,1
by,227,0.22577657349107397,0.7742234265089261,0
What are the early signs of pregnancy,166,0.4446848319881384,0.5553151680118615,1
Niliget implant contraceptive kitambo kidogo I got my periods early na since then it's been like 2week na bado napata droplets kidogo Kila siku its so uncomfortable ju inaeza come tu at any time na siyuko prepared is it normal?,234,0.6521428361251811,0.3478571638748189,1
2023-11-22T21:44:02.325558Z,122,0.19109786907198176,0.8089021309280182,0
Choices for safe sex,316,0.7859465577305915,0.21405344226940848,1
2023-11-15T21:21:01.806112Z,122,0.18697775327812116,0.8130222467218788,0
2023-12-29T19:44:01.276623Z,227,0.19479994201236184,0.8052000579876382,0
Does morning pill work during ovulation,299,0.4915243143177427,0.5084756856822573,1
2023-10-19T16:02:01.449269Z,227,0.1837375406103173,0.8162624593896827,0
What birth control do you recommend for a 19yr old?,201,0.5090978411594675,0.49090215884053245,1
I want to know people,359,0.40278704318667213,0.5972129568133279,1
Kwanini time nahave  sex  penis huumia na unapata sometimes ngozi  inakwaruzwa  na hata pengine kutoka?,310,0.6351696478346159,0.36483035216538406,1
"Nafaa kuwa na Nini kwa pack yangu before nionyeshe,, especially if periods zangu hazina any signs",331,0.5342203664162408,0.4657796335837592,1
2023-11-15T20:55:01.180614Z,122,0.17326462717823987,0.8267353728217601,0
How many types of pussy do you have on your data,333,0.2910722233362748,0.7089277766637252,1
Is preventing ku cum fast possible after masturbating for a long time?,377,0.44292922561390285,0.5570707743860972,1
Why do I experience lower abdominal pains,17,0.4981909903942426,0.5018090096057575,1
Yup!,324,0.2664586008487708,0.7335413991512292,0
I had unprotected sex na najishuku Niko mimba😭....bt cjaona signs zote za pregnancy...am just stressed out...pliz help,197,0.6241668405920279,0.37583315940797213,1
"I have a girlfriend and she is 1month pregnant so I was asking what am I supposed to be doing or what is she supposed to be doing as from now ,,cause its our first child...??",182,0.4477186642003858,0.5522813357996141,1
2024-12-11T15:35:01.469982Z,227,0.20184440242743668,0.7981555975725634,0
"Well, I get many people saying vile I'm pretty alot even babies,my agemates and older people but I don't get guys who I'd want to have ni nini nafanya wrong kwani...",381,0.44507701697541757,0.5549229830245824,1
I'd like to know more about the coil,82,0.25755510261673953,0.7424448973832605,1
How long does mensuration last,17,0.4170851137534289,0.5829148862465712,1
How can a girl feel like she is sexual harassed,199,0.39133938178507255,0.6086606182149275,1
isn't normal to miss period for more than 3 months and you aren't pregnant,281,0.3610154473618563,0.6389845526381437,1
2023-11-15T07:26:02.066637Z,227,0.18338031221358608,0.8166196877864139,0
Am gay and i can't tell my parents. What should i do?,344,0.29214758336482993,0.7078524166351701,1
Mwanaume anafaa kuvaaa condom aje,304,0.6441067820911285,0.3558932179088715,1
2024-05-20T13:09:01.153557Z,122,0.16802416840259835,0.8319758315974016,0
"I have this guy I met almost 2years ago in 2020, we had not known each other at all we met at my cousins birthday… I had a crush on his friend(keep in mind I did not even talk to him) so I wanted to do something with the guy I had a crush on but then I ended up doing it with the guy I’m talking about…So after those 2 or so years we finally met during the new years(in 2020 we did not have sex… we just got sexual but not that sexual and we never talked after that) so during New Years we met and he kissed me and we danced and all..he told me to text him on IG I did he replied but hasn’t talked to me again… now I’m confused should I reach out again ama I respect myself???",6,0.3201605891504903,0.6798394108495097,1
1,221,0.2608158756979267,0.7391841243020734,0
"I feel so bad , my boyfriend flirts with girls so much . What to do?",117,0.39015794122241065,0.6098420587775893,1
"Vaginal discharge yangu ina stink at times,, I'm a thick woman na it really sucks that it happens,, I shaved down there, my hygiene iko top but still it stinks... Pia kuna vile ina taste and I can't receive head with that kind of taste,, please don't judge me that I tasted it,, my man fingered me and put his fingers in my mouth nkafeel kupuke... What could be the problem?",30,0.5576622287340302,0.44233777126596985,1
Does canida iko under STI,355,0.37580832926057256,0.6241916707394275,1
Hello! Can I get this video...I need my friend to get this information she is not on Instagram,68,0.24960091474586507,0.7503990852541349,1
2023-12-17T15:12:01.631377Z,227,0.19502308011857195,0.804976919881428,0
"Im at that point where suddenly i dont have friends nabaki kwa nyumba whole day crying ,sleeping like nothing in my life is going well",301,0.4376816249910873,0.5623183750089127,1
"so hi wazzii,my question is ..can I get pregnant on my fourth day after periods",77,0.41173187920082815,0.5882681207991718,1
Naishi na my aunts na ninateswa sana like juzi nimepigwa hadi slaps for no reasons kuconcetrate daro imekua ngori this moment im feeling to end my life miniscule my parents staff nappies hawaniskizi had naona hawa enyewe hawanipendi why make me go through all these im just a girl sai niko depressed,376,0.5313955051948949,0.46860449480510513,1
I want to know about growth in Breast,82,0.31643549386790243,0.6835645061320976,1
Biology question,211,0.2366048025379841,0.7633951974620159,0
2023-11-27T15:58:01.695843Z,227,0.18320559999091665,0.8167944000090833,0
Nataka quiz test,359,0.523791719200105,0.47620828079989497,0
Of late my vagina imeshinda ikukua wet sana kuna shida,293,0.5237396457814615,0.4762603542185385,1
1,221,0.2608524354236665,0.7391475645763335,0
Okay thanks,81,0.2526651236727815,0.7473348763272185,0
2023-12-22T15:18:01.271911Z,13,0.18836654535106157,0.8116334546489384,0
For how many hour mtu anafaa kua na pad??,310,0.469564990054286,0.530435009945714,1
After how long should one engange in sex after dating someone for a week,310,0.4692384561251701,0.5307615438748299,1
What to do after sex ...like the aftercare...,231,0.4389591185209847,0.5610408814790153,1
Where can I get counselling services at a cheap price,263,0.39044760236704895,0.6095523976329511,1
Am addicted to masturbation sasa,136,0.6338746037384599,0.36612539626154006,1
I am a girl but I sometimes crush on girls.what should I do,123,0.40264653897453095,0.597353461025469,1
How to say or react when my boyfriend says that today he has been with her ex?  I have felt so bad should I tell him or not kindly advice,117,0.40729399084550355,0.5927060091544964,1
"I produce a smelly discharge,,what can be the problem",30,0.4586951421028807,0.5413048578971194,1
"I have this guy we have known each other for a month now we have been friends lakini apparently we have fallen in love he tells me how he loves me 😍 and from his actions I am truly telling how much he loves me , He has went ahead and introduced me to his parents through a phone call with the saying that hataki kunidate na sijui wazazi wake, The guy stays in Nairobi me I stay in eldoret we have never meet we meet online and we became friends and we loved each other, He helps me whenever I need help he calls me on video calls and even on normal calls , I can tell we have bonded alot were now getting two months since, He is 24 am 20 please advice me here",354,0.5061265255303344,0.49387347446966556,1
Long distance relationship hua zinawork?,135,0.6977132732092596,0.3022867267907404,1
I experience itchiness and an awkward discharge after my periods it's quite uncomfortable,30,0.4597754791033035,0.5402245208966965,1
Which medicine can I use to treat the yeast,201,0.3010717539762321,0.6989282460237679,1
I'm pregnant and don't want to keep it what should I do??,375,0.3542336741150293,0.6457663258849706,1
Can a young man get married to an older woman with a kid,367,0.3902513819117093,0.6097486180882907,1
2023-12-14T17:44:01.360647Z,227,0.18655079531473226,0.8134492046852677,0
2024-04-25T10:29:01.443805Z,13,0.18526714397653418,0.8147328560234658,0
Nimekua nilitumia depo for the last 9months...let's say a year na cjawai nyesha Hadi leo is it normal,38,0.5630624482721032,0.43693755172789683,1
2024-09-20T13:10:01.670633Z,227,0.18014608276536395,0.8198539172346361,0
Dem wangu ananicheat,295,0.6726353704803887,0.3273646295196113,1
Naeza jua more of njia za kupangwa uzazi,192,0.6008193228710373,0.39918067712896266,1
Is virginity necessary for a happy marriage?,111,0.4049207058332877,0.5950792941667122,1
do you support Lesbianism and guy,344,0.2963852514947514,0.7036147485052486,1
